TrackingID; Time; MidSpineX; MidSpineY; MidSpineZ; LeftWristX; LeftWristY; LeftWristZ; RightWristX; RightWristY; RightWristZ
1;18-6-2015 19.38.17.5346;-0.2116272;-0.2054677;2.835438;-0.4186652;-0.2368571;2.819041;-0.01372614;-0.2492843;2.868779
1;18-6-2015 19.38.17.5673;-0.210444;-0.2054586;2.838099;-0.4187359;-0.2384489;2.819071;-0.0127015;-0.2513377;2.88041
1;18-6-2015 19.38.17.6017;-0.2105557;-0.2054158;2.837126;-0.4174888;-0.2348825;2.817488;-0.01255836;-0.2511794;2.880127
1;18-6-2015 19.38.17.6337;-0.2111886;-0.2055105;2.836393;-0.4171414;-0.2353804;2.815987;-0.01248827;-0.2515186;2.880196
1;18-6-2015 19.38.17.6670;-0.211506;-0.2053367;2.836262;-0.417063;-0.2360862;2.815412;-0.01193332;-0.2521985;2.880568
1;18-6-2015 19.38.17.7012;-0.2116829;-0.2053136;2.836268;-0.4164707;-0.2336314;2.815682;-0.01148349;-0.2513291;2.880903
1;18-6-2015 19.38.17.7346;-0.212164;-0.2048851;2.837341;-0.4161736;-0.2323002;2.816124;-0.01090674;-0.2511409;2.881397
1;18-6-2015 19.38.17.7679;-0.2122949;-0.2052532;2.83696;-0.4141975;-0.2322315;2.813981;-0.01059679;-0.2525045;2.877197
1;18-6-2015 19.38.17.8019;-0.2123932;-0.2048118;2.838778;-0.4137639;-0.2292122;2.816828;-0.01078797;-0.2525088;2.875913
1;18-6-2015 19.38.17.8344;-0.2122451;-0.2050531;2.83813;-0.4124743;-0.2333509;2.813143;-0.009840845;-0.2534401;2.869017
1;18-6-2015 19.38.17.8670;-0.212015;-0.2049882;2.83855;-0.4122867;-0.228411;2.816624;-0.009277124;-0.2527646;2.867023
1;18-6-2015 19.38.17.9014;-0.2120971;-0.2049463;2.838338;-0.4124977;-0.2293105;2.816345;-0.008459269;-0.2542808;2.863094
1;18-6-2015 19.38.17.9352;-0.2122494;-0.2046742;2.838924;-0.4136719;-0.2304424;2.817932;-0.008943425;-0.2533525;2.86216
1;18-6-2015 19.38.17.9684;-0.2121825;-0.2047041;2.839013;-0.4146037;-0.2303057;2.820693;-0.009481488;-0.2534743;2.857968
1;18-6-2015 19.38.18.0008;-0.2119721;-0.2048605;2.838672;-0.4147046;-0.2320196;2.820103;-0.009653217;-0.2571661;2.847735
1;18-6-2015 19.38.18.0345;-0.2122492;-0.2055768;2.838236;-0.4145013;-0.230886;2.820479;-0.010381;-0.2603021;2.83802
1;18-6-2015 19.38.18.0672;-0.2117688;-0.205669;2.838931;-0.4148138;-0.2297937;2.824341;-0.01141657;-0.2589542;2.834877
1;18-6-2015 19.38.18.1013;-0.2109106;-0.2060227;2.838763;-0.414824;-0.2294577;2.824584;-0.0116418;-0.2568921;2.829137
1;18-6-2015 19.38.18.1336;-0.2110016;-0.206034;2.837809;-0.4147211;-0.2295272;2.824455;-0.01157592;-0.2566852;2.815281
1;18-6-2015 19.38.18.1677;-0.2109181;-0.2061381;2.837915;-0.4145366;-0.2287243;2.826964;-0.01311965;-0.2550089;2.810654
1;18-6-2015 19.38.18.2019;-0.2107559;-0.2062159;2.83855;-0.4152576;-0.2284493;2.829133;-0.01503132;-0.2470939;2.802119
1;18-6-2015 19.38.18.2344;-0.2109144;-0.2063493;2.838264;-0.4151454;-0.2281601;2.829373;-0.01932476;-0.2438793;2.782762
1;18-6-2015 19.38.18.2668;-0.2114474;-0.2071145;2.835686;-0.4148829;-0.2272817;2.829036;-0.0249951;-0.2450358;2.752533
1;18-6-2015 19.38.18.3011;-0.2114921;-0.2071175;2.835672;-0.4149792;-0.227415;2.830651;-0.02588262;-0.2464226;2.744354
1;18-6-2015 19.38.18.3342;-0.2112577;-0.2070332;2.833682;-0.4145537;-0.2275352;2.830091;-0.03028195;-0.2414343;2.703241
1;18-6-2015 19.38.18.3677;-0.2114075;-0.2067438;2.833743;-0.4146639;-0.2278997;2.830069;-0.03317292;-0.2297997;2.696012
1;18-6-2015 19.38.18.4011;-0.2116299;-0.2057188;2.834361;-0.4154481;-0.2280589;2.831428;-0.03522743;-0.2064623;2.654423
1;18-6-2015 19.38.18.4337;-0.2128992;-0.2049484;2.834824;-0.415609;-0.2279549;2.83163;-0.03037268;-0.1815118;2.611327
1;18-6-2015 19.38.18.4671;-0.2153174;-0.2039921;2.833362;-0.4145932;-0.227799;2.829825;-0.02558469;-0.1467815;2.569715
1;18-6-2015 19.38.18.5013;-0.2197287;-0.202502;2.831972;-0.4145879;-0.227391;2.829282;-0.02433344;-0.1061899;2.538902
1;18-6-2015 19.38.18.5350;-0.2248513;-0.19943;2.834188;-0.4149257;-0.2264507;2.82991;-0.02917591;-0.05581122;2.528797
1;18-6-2015 19.38.18.5683;-0.2250274;-0.1982602;2.835125;-0.4146042;-0.2240438;2.830531;0.002973391;0.007226031;2.53336
1;18-6-2015 19.38.18.6016;-0.225829;-0.1981922;2.833915;-0.4155116;-0.2367293;2.819381;-0.008915566;0.03407582;2.544139
1;18-6-2015 19.38.18.6344;-0.2265779;-0.1972302;2.831683;-0.4137894;-0.2264073;2.819324;0.007632624;0.05199632;2.503109
1;18-6-2015 19.38.18.6669;-0.2251855;-0.1952339;2.832026;-0.4142589;-0.2236727;2.82167;-0.01508537;0.1472783;2.396555
1;18-6-2015 19.38.18.7015;-0.2254529;-0.1948501;2.832501;-0.4149588;-0.2304794;2.821133;-0.01037437;0.1734903;2.457144
1;18-6-2015 19.38.18.7347;-0.225344;-0.1945436;2.832381;-0.4151204;-0.2269035;2.822796;-0.01507504;0.2230832;2.456624
1;18-6-2015 19.38.18.7673;-0.2245073;-0.1920926;2.832804;-0.4169275;-0.2226544;2.827569;-0.02422576;0.2779772;2.468865
1;18-6-2015 19.38.18.8006;-0.2251038;-0.1905398;2.834321;-0.4174913;-0.2226148;2.829427;-0.02701421;0.3076938;2.485121
1;18-6-2015 19.38.18.8339;-0.2270934;-0.1730026;2.839588;-0.4176517;-0.2224734;2.829751;-0.02899312;0.3356767;2.499804
1;18-6-2015 19.38.18.8674;-0.2261229;-0.1687282;2.837463;-0.4176939;-0.2228382;2.829448;-0.03105498;0.347031;2.506847
1;18-6-2015 19.38.18.9017;-0.2258482;-0.1668268;2.836972;-0.4177294;-0.222839;2.829339;-0.03564858;0.3640207;2.523514
1;18-6-2015 19.38.18.9339;-0.2249738;-0.1657224;2.836368;-0.4178795;-0.2232883;2.828775;-0.0293531;0.3765745;2.532976
1;18-6-2015 19.38.18.9668;-0.2247294;-0.1651735;2.835944;-0.4176892;-0.2229424;2.82868;-0.03299658;0.4216981;2.536821
1;18-6-2015 19.38.19.0014;-0.224294;-0.1656587;2.832981;-0.4174335;-0.2238217;2.824777;-0.01853308;0.3961863;2.532939
1;18-6-2015 19.38.19.0348;-0.2245751;-0.1654903;2.833286;-0.4172974;-0.2234774;2.824948;-0.01927888;0.394608;2.534249
1;18-6-2015 19.38.19.0685;-0.2244267;-0.1658702;2.833125;-0.4180934;-0.2252316;2.824174;-0.0210996;0.3917552;2.531521
1;18-6-2015 19.38.19.1008;-0.224494;-0.1656678;2.83309;-0.4178133;-0.2246287;2.824212;-0.02103814;0.3807188;2.517135
1;18-6-2015 19.38.19.1342;-0.2246347;-0.1657677;2.833184;-0.4178768;-0.2245246;2.824312;-0.02016513;0.3461009;2.496069
1;18-6-2015 19.38.19.1667;-0.2248064;-0.1702969;2.832508;-0.4178283;-0.2244569;2.823965;-0.0203774;0.3079692;2.480907
1;18-6-2015 19.38.19.2011;-0.2240685;-0.1778766;2.831563;-0.4176685;-0.2246972;2.82383;-0.02282982;0.271673;2.467135
1;18-6-2015 19.38.19.2337;-0.2278758;-0.1819254;2.831732;-0.4181612;-0.2272751;2.82305;-0.02069157;0.2093003;2.465331
1;18-6-2015 19.38.19.2672;-0.2288797;-0.189574;2.829254;-0.4178395;-0.2269442;2.822955;-0.01699822;0.1458219;2.466924
1;18-6-2015 19.38.19.3013;-0.2280557;-0.1915499;2.829034;-0.4177374;-0.226796;2.822927;-0.02701594;0.08170647;2.45901
1;18-6-2015 19.38.19.3340;-0.2281858;-0.1915402;2.829187;-0.4171589;-0.224626;2.823633;-0.008974858;0.01632293;2.463017
1;18-6-2015 19.38.19.3674;-0.228146;-0.1916126;2.829238;-0.416819;-0.2243412;2.823833;-0.02647297;0.07846148;2.584878
1;18-6-2015 19.38.19.4019;-0.2280605;-0.1931111;2.83034;-0.4166405;-0.2231711;2.824668;-0.01027581;-0.0498043;2.53703
1;18-6-2015 19.38.19.4346;-0.229333;-0.1934776;2.82932;-0.4166271;-0.2234882;2.824576;-0.01221444;-0.09731888;2.557921
1;18-6-2015 19.38.19.4671;-0.228719;-0.1945139;2.829297;-0.4162304;-0.2238774;2.824773;-0.02401529;-0.1473798;2.564581
1;18-6-2015 19.38.19.5012;-0.2270885;-0.196061;2.829525;-0.4164365;-0.2255595;2.824571;-0.02902291;-0.1986279;2.57823
1;18-6-2015 19.38.19.5344;-0.2239551;-0.1982078;2.829261;-0.4160936;-0.2263703;2.824468;-0.03300951;-0.2152033;2.627309
1;18-6-2015 19.38.19.5670;-0.2211079;-0.2011144;2.827688;-0.4158591;-0.2258819;2.824236;-0.02905418;-0.2311626;2.649096
1;18-6-2015 19.38.19.6012;-0.2179999;-0.2020753;2.828623;-0.4157612;-0.2261115;2.825017;-0.03207719;-0.2230121;2.710058
1;18-6-2015 19.38.19.6352;-0.2169482;-0.2029389;2.829152;-0.4158235;-0.2263472;2.824981;-0.02652384;-0.2411076;2.724104
1;18-6-2015 19.38.19.6685;-0.2165719;-0.203516;2.829696;-0.4157971;-0.2264352;2.825124;-0.02281623;-0.2476095;2.745568
1;18-6-2015 19.38.19.7017;-0.2150558;-0.204448;2.831238;-0.415891;-0.2271638;2.826048;-0.02364676;-0.235459;2.788643
1;18-6-2015 19.38.19.7338;-0.2129719;-0.2052996;2.831491;-0.4150722;-0.2265429;2.825179;-0.02019099;-0.2380116;2.794937
1;18-6-2015 19.38.19.7671;-0.2123586;-0.2050566;2.834733;-0.4153807;-0.2271341;2.825814;-0.01352647;-0.250887;2.834393
1;18-6-2015 19.38.19.8013;-0.2122318;-0.2056653;2.834413;-0.4147376;-0.2266001;2.824127;-0.01323791;-0.2539226;2.837848
1;18-6-2015 19.38.19.8346;-0.2122347;-0.2056941;2.834607;-0.4147783;-0.2265557;2.82404;-0.01062327;-0.2581003;2.85811
1;18-6-2015 19.38.19.8667;-0.2122981;-0.2060767;2.834691;-0.4146288;-0.2285487;2.821368;-0.01018711;-0.2581319;2.866843
1;18-6-2015 19.38.19.9202;-0.2121666;-0.2057801;2.835522;-0.4141607;-0.2282623;2.820633;-0.01039996;-0.2578787;2.882276
1;18-6-2015 19.38.19.9552;-0.2122518;-0.2058813;2.836793;-0.4137161;-0.2279857;2.820124;-0.01103281;-0.2564852;2.890538
1;18-6-2015 19.38.19.9882;-0.2121958;-0.205888;2.836928;-0.413179;-0.2296003;2.818212;-0.01099327;-0.2551131;2.892837
1;18-6-2015 19.38.20.0162;-0.2121228;-0.2060321;2.836906;-0.4113264;-0.2290765;2.81497;-0.01140508;-0.2554265;2.894745
1;18-6-2015 19.38.20.0452;-0.2126582;-0.205768;2.8383;-0.4113894;-0.2283376;2.815443;-0.01121779;-0.2548513;2.897497
1;18-6-2015 19.38.20.0833;-0.2126546;-0.2051621;2.838752;-0.4120345;-0.2334102;2.813815;-0.01147152;-0.2530796;2.89898
1;18-6-2015 19.38.20.1123;-0.2126353;-0.205234;2.838798;-0.411765;-0.2331627;2.812705;-0.0111433;-0.2529385;2.898942
1;18-6-2015 19.38.20.1353;-0.2128288;-0.2045549;2.839259;-0.4119411;-0.2336663;2.812195;-0.01110041;-0.2530133;2.898925
1;18-6-2015 19.38.20.1670;-0.2129323;-0.2045519;2.839428;-0.410189;-0.2360124;2.810173;-0.01140844;-0.2543755;2.895725
1;18-6-2015 19.38.20.2013;-0.2131917;-0.2049326;2.840219;-0.4109145;-0.2317039;2.812748;-0.01130748;-0.253237;2.894883
1;18-6-2015 19.38.20.2337;-0.214307;-0.2054565;2.83849;-0.4109344;-0.2314216;2.810688;-0.01114406;-0.2512883;2.885235
1;18-6-2015 19.38.20.2673;-0.2144745;-0.2053412;2.838749;-0.4110292;-0.2359884;2.811208;-0.01147903;-0.2508534;2.88311
1;18-6-2015 19.38.20.3009;-0.214455;-0.2051165;2.839121;-0.4111217;-0.2379632;2.811446;-0.01228737;-0.2508765;2.879178
1;18-6-2015 19.38.20.3342;-0.2146561;-0.2050019;2.839345;-0.41061;-0.2309839;2.813298;-0.0130327;-0.2511713;2.87412
1;18-6-2015 19.38.20.3670;-0.2148681;-0.204925;2.839914;-0.4110093;-0.2306272;2.813941;-0.01320237;-0.2510148;2.871798
1;18-6-2015 19.38.20.4013;-0.2140148;-0.2047104;2.843542;-0.4116234;-0.2300517;2.817;-0.01359154;-0.2512733;2.871532
1;18-6-2015 19.38.20.4346;-0.2141026;-0.2045007;2.843711;-0.4112857;-0.227087;2.817802;-0.01380796;-0.2512382;2.870183
1;18-6-2015 19.38.20.4674;-0.2142039;-0.2044793;2.843685;-0.411604;-0.2276642;2.818092;-0.01342117;-0.2514472;2.869884
1;18-6-2015 19.38.20.5010;-0.2141477;-0.2044507;2.843635;-0.4117309;-0.2280831;2.818109;-0.01317485;-0.2514282;2.869004
1;18-6-2015 19.38.20.5344;-0.2142521;-0.2044866;2.843609;-0.4114528;-0.2270919;2.818927;-0.01290446;-0.2516098;2.86864
1;18-6-2015 19.38.20.5677;-0.2143013;-0.2048351;2.84271;-0.4114982;-0.22813;2.818202;-0.01217629;-0.2524227;2.865967
1;18-6-2015 19.38.20.6014;-0.2143937;-0.2048855;2.842655;-0.4115665;-0.2283584;2.818577;-0.01199056;-0.2523609;2.865516
1;18-6-2015 19.38.20.6345;-0.2139872;-0.2056063;2.84036;-0.4114994;-0.2276738;2.818426;-0.01034151;-0.2556001;2.857055
1;18-6-2015 19.38.20.6669;-0.2137522;-0.2057444;2.839681;-0.4115039;-0.2276914;2.818423;-0.01015883;-0.2558743;2.856722
1;18-6-2015 19.38.20.7014;-0.2138778;-0.2057373;2.839678;-0.4114676;-0.2253626;2.820603;-0.01037999;-0.2559606;2.855708
1;18-6-2015 19.38.20.7347;-0.2138362;-0.2057548;2.839787;-0.411637;-0.2253802;2.821227;-0.009895264;-0.2573382;2.851649
1;18-6-2015 19.38.20.7689;-0.2134308;-0.2061575;2.839291;-0.41109;-0.2240236;2.821895;-0.009637886;-0.2647855;2.83524
1;18-6-2015 19.38.20.8014;-0.2123111;-0.206801;2.837573;-0.4112278;-0.2246626;2.821833;-0.01066755;-0.2661335;2.821026
1;18-6-2015 19.38.20.8339;-0.2120272;-0.2068236;2.837535;-0.4115534;-0.225566;2.822771;-0.01325657;-0.2588191;2.809314
1;18-6-2015 19.38.20.8674;-0.2119355;-0.206821;2.837648;-0.4122471;-0.2264289;2.824616;-0.0151567;-0.2514949;2.796002
1;18-6-2015 19.38.20.9009;-0.2117826;-0.2069902;2.836595;-0.4119141;-0.2266229;2.8254;-0.0163624;-0.2490016;2.757249
1;18-6-2015 19.38.20.9336;-0.2118035;-0.2070076;2.836341;-0.4119174;-0.2267133;2.826133;-0.01722594;-0.2479002;2.738469
1;18-6-2015 19.38.20.9671;-0.2110954;-0.206827;2.835194;-0.4114511;-0.2261917;2.826169;-0.02220098;-0.2179491;2.701025
1;18-6-2015 19.38.21.0016;-0.2103871;-0.2064764;2.834623;-0.4114769;-0.2262415;2.826067;-0.01730661;-0.2050226;2.659011
1;18-6-2015 19.38.21.0342;-0.2101112;-0.2065219;2.834301;-0.411287;-0.2261374;2.826482;-0.01017775;-0.2006085;2.596299
1;18-6-2015 19.38.21.0669;-0.2113986;-0.204804;2.835233;-0.4115288;-0.2258523;2.828635;-0.005051729;-0.1527714;2.582032
1;18-6-2015 19.38.21.1012;-0.2155724;-0.2042652;2.83303;-0.4119858;-0.2278365;2.825807;0.0003252507;-0.1138456;2.545147
1;18-6-2015 19.38.21.1343;-0.2186013;-0.2030258;2.834726;-0.4120749;-0.2278379;2.826566;0.01248449;-0.04062646;2.55289
1;18-6-2015 19.38.21.1677;-0.2190922;-0.2023101;2.834522;-0.4121901;-0.2234875;2.826428;0.01854038;-0.00450027;2.515779
1;18-6-2015 19.38.21.2010;-0.2196469;-0.2009399;2.832803;-0.4122978;-0.2236763;2.824375;0.01804184;0.04001172;2.437434
1;18-6-2015 19.38.21.2345;-0.2201509;-0.2000498;2.83206;-0.4126189;-0.2229177;2.823786;0.01422888;0.04979761;2.496845
1;18-6-2015 19.38.21.2685;-0.2202102;-0.20004;2.831924;-0.4128065;-0.2217321;2.823537;0.02282234;0.1247392;2.459439
1;18-6-2015 19.38.21.3009;-0.220454;-0.1988835;2.831295;-0.4129303;-0.22181;2.822966;0.03460993;0.1570049;2.478637
1;18-6-2015 19.38.21.3343;-0.2205707;-0.1970138;2.831006;-0.4133322;-0.2211389;2.82299;0.03480861;0.1820259;2.500985
1;18-6-2015 19.38.21.3676;-0.2216969;-0.1959372;2.829865;-0.413534;-0.2210888;2.822241;0.02902386;0.2477297;2.460346
1;18-6-2015 19.38.21.4011;-0.2218044;-0.1957707;2.829955;-0.4133561;-0.2208811;2.82215;0.03417168;0.2728908;2.474157
1;18-6-2015 19.38.21.4343;-0.2218743;-0.1953138;2.829485;-0.4130764;-0.2210013;2.821594;0.03230379;0.317198;2.472669
1;18-6-2015 19.38.21.4665;-0.2226965;-0.195296;2.828413;-0.4129813;-0.221413;2.821445;0.0320611;0.3321266;2.478148
1;18-6-2015 19.38.21.5013;-0.2239444;-0.1954936;2.828092;-0.4128947;-0.2212333;2.821468;0.0322392;0.3594923;2.487197
1;18-6-2015 19.38.21.5340;-0.2245165;-0.1942068;2.828537;-0.4125696;-0.2215197;2.822167;0.03150915;0.3698836;2.497502
1;18-6-2015 19.38.21.5676;-0.2245035;-0.1942614;2.828618;-0.4123611;-0.2212112;2.822787;0.03080138;0.370713;2.510965
1;18-6-2015 19.38.21.6017;-0.224708;-0.1942075;2.828637;-0.4120194;-0.2216233;2.823054;0.03069318;0.3715719;2.512608
1;18-6-2015 19.38.21.6340;-0.2246262;-0.1942962;2.828664;-0.4117402;-0.2221015;2.823715;0.0303988;0.3670341;2.515509
1;18-6-2015 19.38.21.6672;-0.2247002;-0.1943212;2.828786;-0.4117865;-0.2230755;2.823577;0.02922261;0.3622871;2.513651
1;18-6-2015 19.38.21.7014;-0.2249773;-0.1943626;2.828922;-0.4117582;-0.2230957;2.823551;0.02695557;0.346191;2.497918
1;18-6-2015 19.38.21.7337;-0.2243234;-0.1935046;2.829415;-0.4119775;-0.2233034;2.823572;0.0269229;0.3212877;2.474927
1;18-6-2015 19.38.21.7670;-0.2243708;-0.1932081;2.829956;-0.4123255;-0.2234019;2.823737;0.0253142;0.3015855;2.451214
1;18-6-2015 19.38.21.8011;-0.2243196;-0.1932037;2.829909;-0.4124356;-0.2234702;2.822774;0.02529876;0.2427342;2.442065
1;18-6-2015 19.38.21.8344;-0.2241924;-0.1930967;2.829522;-0.4124844;-0.2233014;2.821612;0.02136505;0.1928081;2.431743
1;18-6-2015 19.38.21.8687;-0.2247718;-0.19344;2.829108;-0.4123688;-0.2227017;2.821162;0.02480762;0.1330451;2.441537
1;18-6-2015 19.38.21.9011;-0.2248304;-0.1929317;2.829887;-0.4121943;-0.2204383;2.822683;0.02826206;0.08870365;2.438313
1;18-6-2015 19.38.21.9343;-0.2245654;-0.1935178;2.830606;-0.4124587;-0.2205905;2.822963;0.02384411;0.05487565;2.422599
1;18-6-2015 19.38.21.9668;-0.2249666;-0.1938223;2.830841;-0.4125917;-0.2208009;2.823483;0.02588407;-0.03014528;2.426805
1;18-6-2015 19.38.22.0014;-0.224997;-0.1939701;2.830897;-0.4128197;-0.2210969;2.823596;0.01557181;-0.03386312;2.580235
1;18-6-2015 19.38.22.0337;-0.2249677;-0.1942759;2.830751;-0.4131476;-0.2230151;2.823022;0.01845413;-0.09311573;2.548974
1;18-6-2015 19.38.22.0669;-0.2247555;-0.1952763;2.831575;-0.4132234;-0.2236056;2.824912;0.01003343;-0.1370158;2.578274
1;18-6-2015 19.38.22.1017;-0.2238239;-0.1975008;2.831267;-0.4135049;-0.2238501;2.825453;-0.007861646;-0.1741468;2.627072
1;18-6-2015 19.38.22.1341;-0.2231557;-0.1980295;2.831577;-0.4140544;-0.2263525;2.825267;-0.01190459;-0.1899659;2.656812
1;18-6-2015 19.38.22.1674;-0.2193986;-0.1999682;2.830882;-0.4140783;-0.2264072;2.825012;0.002350373;-0.2352413;2.671308
1;18-6-2015 19.38.22.2012;-0.2163056;-0.2016533;2.835005;-0.4146307;-0.2276567;2.826991;-0.005905345;-0.2452446;2.72079
1;18-6-2015 19.38.22.2336;-0.2157859;-0.2019693;2.835166;-0.4149092;-0.2284846;2.827407;-0.008854561;-0.2411881;2.734509
1;18-6-2015 19.38.22.2667;-0.2155798;-0.202423;2.835182;-0.414958;-0.2282889;2.827447;-0.0119132;-0.2519122;2.761205
1;18-6-2015 19.38.22.3013;-0.2146997;-0.2031029;2.836393;-0.4149647;-0.2283435;2.827468;-0.01215269;-0.2490752;2.795956
1;18-6-2015 19.38.22.3347;-0.2140194;-0.2039118;2.836956;-0.4145657;-0.2287171;2.82631;-0.01320684;-0.2509002;2.80628
1;18-6-2015 19.38.22.3688;-0.2133907;-0.2047873;2.836721;-0.414086;-0.2286663;2.82426;-0.01331762;-0.252927;2.821857
1;18-6-2015 19.38.22.4010;-0.211869;-0.2053863;2.83713;-0.4139212;-0.229229;2.822885;-0.01406704;-0.2544018;2.84208
1;18-6-2015 19.38.22.4344;-0.2117018;-0.2053997;2.837159;-0.4133684;-0.2297332;2.820473;-0.01407698;-0.2537064;2.854795
1;18-6-2015 19.38.22.4672;-0.2107533;-0.2047262;2.841498;-0.4132849;-0.2289079;2.820718;-0.01394723;-0.2554087;2.877931
1;18-6-2015 19.38.22.5007;-0.2107846;-0.2048687;2.841662;-0.4124657;-0.2293925;2.819116;-0.01406824;-0.2550996;2.880299
1;18-6-2015 19.38.22.5340;-0.2103906;-0.2051022;2.841964;-0.4122944;-0.2296643;2.817586;-0.01479252;-0.2499298;2.884909
1;18-6-2015 19.38.22.5668;-0.2099101;-0.2050996;2.843158;-0.4117702;-0.2284748;2.81754;-0.01536126;-0.2506923;2.886983
1;18-6-2015 19.38.22.6018;-0.2094232;-0.2050358;2.844128;-0.4111855;-0.2294474;2.816677;-0.01553377;-0.2502258;2.888238
1;18-6-2015 19.38.22.6340;-0.2092203;-0.2051027;2.844502;-0.4103033;-0.2314865;2.814684;-0.01526242;-0.2504202;2.888716
1;18-6-2015 19.38.22.6674;-0.2092142;-0.205119;2.844619;-0.4029211;-0.2551917;2.801266;-0.01487079;-0.2497507;2.888189
1;18-6-2015 19.38.22.7013;-0.2085009;-0.2044951;2.84635;-0.4040562;-0.24898;2.802458;-0.01473418;-0.249549;2.887587
1;18-6-2015 19.38.22.7344;-0.208965;-0.2047344;2.846309;-0.4064561;-0.2431849;2.805432;-0.01471;-0.2501827;2.884404
1;18-6-2015 19.38.22.7670;-0.2089521;-0.2046995;2.846364;-0.4079092;-0.2341644;2.80849;-0.01437915;-0.250317;2.880892
1;18-6-2015 19.38.22.8016;-0.2097131;-0.2053978;2.844769;-0.4073946;-0.2343561;2.806518;-0.01402424;-0.2472464;2.8657
1;18-6-2015 19.38.22.8348;-0.2102263;-0.205158;2.845526;-0.408466;-0.2343109;2.808027;-0.01409833;-0.247182;2.865322
1;18-6-2015 19.38.22.8674;-0.2102843;-0.2051085;2.845694;-0.406965;-0.238002;2.807611;-0.01297315;-0.2496021;2.860951
1;18-6-2015 19.38.22.9018;-0.2099936;-0.2048524;2.845646;-0.4071933;-0.2380057;2.807537;-0.01336762;-0.2524535;2.854539
1;18-6-2015 19.38.22.9349;-0.209666;-0.20482;2.845696;-0.4070909;-0.2394223;2.807371;-0.01313451;-0.2588364;2.849428
1;18-6-2015 19.38.22.9681;-0.2093828;-0.2049127;2.845237;-0.4068645;-0.2404871;2.806948;-0.01294481;-0.2585185;2.84678
1;18-6-2015 19.38.23.0015;-0.209373;-0.2049206;2.84517;-0.4076405;-0.238905;2.806874;-0.01314232;-0.2566138;2.843982
1;18-6-2015 19.38.23.0343;-0.2094031;-0.2050616;2.844715;-0.4075365;-0.2386011;2.806849;-0.01347882;-0.2560225;2.841914
1;18-6-2015 19.38.23.0674;-0.2095326;-0.2049292;2.844788;-0.4071707;-0.2389781;2.807266;-0.01357805;-0.2559499;2.842025
1;18-6-2015 19.38.23.1007;-0.2097723;-0.2046421;2.844378;-0.4076034;-0.2385139;2.807186;-0.01371911;-0.2559547;2.841291
1;18-6-2015 19.38.23.1343;-0.2099062;-0.2047009;2.844078;-0.4072266;-0.2407394;2.806629;-0.01399948;-0.2560446;2.840677
1;18-6-2015 19.38.23.1824;-0.210187;-0.2046148;2.844109;-0.4072409;-0.2415682;2.807534;-0.0153332;-0.2526686;2.843387
1;18-6-2015 19.38.23.2074;-0.2100044;-0.2047145;2.843552;-0.4064475;-0.2327158;2.808359;-0.01562799;-0.2526211;2.843422
1;18-6-2015 19.38.23.2338;-0.2110395;-0.2045846;2.844809;-0.4091033;-0.2287052;2.814072;-0.01551876;-0.2507252;2.85159
1;18-6-2015 19.38.23.2674;-0.2109295;-0.2047593;2.844552;-0.4082285;-0.2335265;2.812929;-0.01557092;-0.2502456;2.851796
1;18-6-2015 19.38.23.3015;-0.2117712;-0.205643;2.843367;-0.407097;-0.237909;2.809464;-0.01552699;-0.2502518;2.851792
1;18-6-2015 19.38.23.3339;-0.2124064;-0.2054514;2.842595;-0.4071246;-0.2341869;2.811141;-0.01561447;-0.2504222;2.851914
1;18-6-2015 19.38.23.3674;-0.2123875;-0.2054545;2.842607;-0.4074523;-0.234088;2.811249;-0.01554313;-0.2505299;2.8519
1;18-6-2015 19.38.23.4013;-0.2127675;-0.2054434;2.842499;-0.4079162;-0.2364569;2.811945;-0.01547965;-0.2506911;2.851521
1;18-6-2015 19.38.23.4344;-0.2127593;-0.2053794;2.842308;-0.4079399;-0.2378656;2.811694;-0.0163475;-0.2503873;2.847748
1;18-6-2015 19.38.23.4681;-0.2123826;-0.2054764;2.84133;-0.4084713;-0.2362321;2.812199;-0.01701462;-0.2497319;2.83672
1;18-6-2015 19.38.23.5012;-0.2121469;-0.2052571;2.840937;-0.4082695;-0.2319971;2.814043;-0.0167995;-0.2515616;2.82672
1;18-6-2015 19.38.23.5347;-0.2121817;-0.2050395;2.840624;-0.4086516;-0.2321566;2.814072;-0.01431491;-0.2506914;2.808822
1;18-6-2015 19.38.23.5673;-0.2123351;-0.2047047;2.840563;-0.4088567;-0.2321653;2.814235;-0.01212551;-0.251466;2.786467
1;18-6-2015 19.38.23.6010;-0.2125574;-0.2042454;2.841038;-0.4108847;-0.2309591;2.817645;-0.009041323;-0.2536696;2.76505
1;18-6-2015 19.38.23.6342;-0.2129024;-0.2037272;2.841753;-0.4113917;-0.2315681;2.818292;-0.01594643;-0.2362733;2.735357
1;18-6-2015 19.38.23.6676;-0.2137522;-0.2028912;2.841255;-0.4114127;-0.2315922;2.818292;-0.003419697;-0.2385224;2.660244
1;18-6-2015 19.38.23.7012;-0.2142185;-0.2014907;2.842326;-0.4116638;-0.2317696;2.818677;0.003165987;-0.1865745;2.63429
1;18-6-2015 19.38.23.7336;-0.2155132;-0.2004734;2.841664;-0.4109932;-0.2322301;2.81715;-0.0003567814;-0.1485521;2.576235
1;18-6-2015 19.38.23.7669;-0.2192584;-0.1997961;2.841755;-0.4097652;-0.228536;2.817194;0.01453165;-0.09714746;2.565042
